1021,318,356,431,380,-141.20,-30.67,-123.57
1021,316,355,443,392,-140.80,-30.36,-124.58
1022,318,356,448,401,-141.46,-30.55,-125.29
1021,319,360,454,412,-141.51,-30.37,-126.38
1021,324,366,455,427,-142.09,-31.01,-126.12
1021,323,369,454,440,-143.03,-31.56,-125.05
1021,324,372,455,446,-143.86,-31.52,-123.63
1021,325,374,451,447,-146.48,-32.51,-120.96
1022,325,375,448,450,-145.10,-32.28,-121.03
1022,325,379,447,478,-143.75,-34.08,-111.39
1021,327,381,446,483,-143.00,-34.05,-104.02
1022,327,383,446,480,-142.13,-32.90,-99.77
1022,328,384,447,487,-144.08,-33.52,-95.68
1022,327,385,446,493,-145.04,-32.32,-94.50
1021,328,386,446,497,-145.00,-30.04,-94.99
1021,328,386,445,494,-144.35,-29.12,-95.47
1021,330,387,445,490,-143.73,-28.61,-95.27
1022,334,386,444,487,-142.29,-27.59,-96.04
1021,330,387,443,484,-141.38,-26.82,-96.70
1022,330,383,442,476,-141.27,-26.27,-97.01
1021,332,382,441,467,-141.28,-26.14,-97.92
1021,332,381,441,465,-141.03,-26.62,-99.20
1021,332,382,440,462,-141.27,-27.81,-98.60
1022,333,381,440,459,-141.43,-27.99,-97.34
1021,332,380,439,458,-142.24,-27.91,-97.14
1022,333,379,438,457,-142.28,-27.73,-98.87
1022,333,380,438,457,-142.12,-27.50,-99.96
1022,333,380,439,451,-141.49,-28.21,-99.63
1021,334,379,437,445,-140.70,-28.43,-99.59
1022,334,381,439,440,-140.17,-27.47,-102.06
1022,337,381,437,438,-139.62,-27.53,-103.36
1021,337,381,437,435,-139.75,-28.46,-103.43
1021,334,382,437,430,-139.62,-29.22,-103.30
1022,340,382,436,428,-139.72,-29.32,-103.39
1021,339,381,439,427,-139.77,-29.26,-103.70
1022,336,379,436,427,-140.33,-29.57,-103.40
1022,340,381,436,425,-140.56,-29.93,-103.02
1021,337,381,436,422,-140.46,-29.98,-102.86
1021,338,381,436,426,-140.08,-31.11,-100.07
1022,338,382,438,427,-139.94,-31.37,-97.94
1021,338,383,436,424,-140.56,-30.14,-97.87
1021,340,383,435,421,-142.30,-29.65,-97.39
1021,341,383,435,421,-142.82,-30.30,-96.50
1022,339,386,435,425,-142.99,-30.89,-95.42
1021,343,386,435,429,-142.25,-30.26,-95.58
1022,341,388,436,432,-141.56,-29.56,-96.40
1021,341,388,438,442,-143.33,-30.60,-94.96
1021,340,390,440,469,-144.34,-32.73,-93.73
1021,337,390,443,480,-146.29,-32.72,-91.55
1021,336,389,443,489,-148.87,-32.42,-85.57
1022,336,388,443,501,-148.20,-32.08,-82.81
1021,335,387,444,514,-148.34,-28.39,-83.46
1021,335,388,446,532,-148.37,-27.17,-84.93
1020,333,388,444,538,-147.27,-27.29,-85.28
1022,335,390,446,550,-147.56,-26.82,-83.56
1021,333,392,451,554,-148.79,-26.67,-81.49
1022,333,394,449,552,-149.24,-25.39,-78.94
1021,332,395,450,565,-150.46,-25.37,-76.45
1021,329,396,453,573,-151.89,-27.19,-69.65
1022,330,396,455,579,-151.70,-27.05,-66.00
1021,331,397,458,582,-149.21,-25.24,-63.28
1022,331,399,458,585,-148.65,-22.74,-59.39
1022,331,400,458,595,-146.50,-21.10,-56.72
1022,331,400,459,598,-144.16,-20.93,-54.56
1020,331,399,461,592,-143.03,-21.53,-52.91
1022,333,398,463,597,-141.24,-21.68,-52.16
1021,332,397,461,599,-140.30,-20.45,-54.93
1022,333,395,466,597,-139.81,-11.67,-71.51
1022,332,391,461,583,-140.12,-8.70,-84.22
1021,333,393,462,576,-142.44,-7.87,-96.47
1022,333,392,460,567,-142.11,-9.15,-107.38
1021,334,392,459,562,-142.72,-11.44,-118.07
1020,334,392,458,561,-142.03,-14.25,-127.48
1022,334,393,458,561,-143.50,-18.38,-131.34
1021,334,393,458,560,-141.29,-20.36,-133.80
1022,335,391,457,559,-136.56,-20.88,-137.62
1021,332,393,457,557,-136.84,-22.47,-140.44
1021,332,392,458,557,-139.10,-23.41,-142.49
1021,332,393,461,559,-137.90,-23.36,-145.05
1022,332,393,462,560,-135.98,-22.77,-147.96
1022,333,395,465,561,-134.22,-22.20,-150.13
1021,334,394,468,559,-133.64,-24.12,-151.35
1021,333,391,474,576,-129.83,-32.58,-152.56
1021,336,391,475,583,-124.37,-37.49,-155.84
1022,333,390,472,574,-121.73,-39.41,-156.84
1022,334,390,473,573,-119.96,-37.83,-154.30
1022,333,389,471,572,-122.26,-37.03,-150.23
1021,335,390,471,576,-125.27,-33.33,-146.02
1021,335,390,469,576,-126.77,-33.27,-143.06
1022,334,391,469,578,-129.03,-31.35,-139.82
1022,336,390,467,580,-130.13,-32.09,-136.88
1022,334,389,465,569,-129.48,-34.74,-131.56
1021,336,388,465,555,-129.72,-35.51,-126.81
1021,339,391,472,542,-130.34,-31.04,-129.76
1021,338,394,490,527,-129.80,-27.89,-136.15
1022,332,391,497,487,-129.38,-25.63,-142.77
1021,329,391,498,459,-130.30,-22.08,-149.97
1021,329,393,499,449,-126.41,-21.48,-155.20
1022,329,394,496,439,-122.13,-25.14,-158.01
1022,328,392,490,434,-120.71,-25.81,-160.49
